MCC,AUC,Balanced Accuracy,F1,F2,Recall,Specificity,Precision,PRAUC,NPV,Estimator,Best Params,Fold
0.9376273128643323,0.9971217105263158,0.971217105263158,0.9763779527559056,0.9717868338557993,0.96875,0.9736842105263158,0.9841269841269841,0.9983367097258931,0.9487179487179487,LogisticRegression,"{'clf__C': 0.7761336370046071, 'clf__l1_ratio': 0.7648843396081547}",23
0.9369589842087575,0.9967105263157895,0.9658717105263157,0.9767441860465116,0.9813084112149533,0.984375,0.9473684210526315,0.9692307692307692,0.9980009478083423,0.972972972972973,LogisticRegression,"{'clf__C': 0.6517201617336181, 'clf__l1_ratio': 0.2944214463795741}",24
0.9791345430742884,0.9864309210526316,0.986842105263158,0.9922480620155039,0.9968847352024922,1.0,0.9736842105263158,0.9846153846153847,0.9890503074429084,1.0,LogisticRegression,"{'clf__C': 0.14714978674351292, 'clf__l1_ratio': 0.47273713613639634}",25
0.9591501029395347,0.9947916666666666,0.9743589743589743,0.9846153846153847,0.9937888198757764,1.0,0.9487179487179487,0.9696969696969697,0.9966049678315149,1.0,LogisticRegression,"{'clf__C': 0.9274366308483578, 'clf__l1_ratio': 0.5003301844306052}",26
0.9794737547744264,0.9995951417004049,0.9923076923076923,0.9922480620155039,0.9876543209876543,0.9846153846153847,1.0,1.0,0.9997668997668994,0.9743589743589743,LogisticRegression,"{'clf__C': 0.3311721767807895, 'clf__l1_ratio': 0.23705948996927073}",27
0.8985269856342442,0.9958881578947368,0.955592105263158,0.96,0.9463722397476341,0.9375,0.9736842105263158,0.9836065573770492,0.9974115108255579,0.9024390243902439,LogisticRegression,"{'clf__C': 0.28547072560927855, 'clf__l1_ratio': 0.29826163136513073}",28
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,LogisticRegression,"{'clf__C': 0.28547072560927855, 'clf__l1_ratio': 0.29826163136513073}",29
0.895270948831327,0.9757401315789473,0.9395559210526316,0.9618320610687023,0.9752321981424149,0.984375,0.8947368421052632,0.9402985074626866,0.9813889049034733,0.9714285714285714,LogisticRegression,"{'clf__C': 0.07493125783209233, 'clf__l1_ratio': 0.201423385232061}",30
0.9174303138336344,0.9831730769230769,0.9537259615384616,0.9692307692307692,0.9782608695652174,0.984375,0.9230769230769231,0.9545454545454546,0.9875363076062754,0.972972972972973,LogisticRegression,"{'clf__C': 0.05225073106675489, 'clf__l1_ratio': 0.06340594151156759}",31
0.9165991902834008,0.9983805668016195,0.9582995951417004,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9473684210526315,0.9692307692307692,0.9990745572835122,0.9473684210526315,LogisticRegression,"{'clf__C': 0.7467020619420388, 'clf__l1_ratio': 0.007750792542118412}",32
0.9379826592058804,0.9872532894736843,0.9605263157894737,0.9770992366412213,0.9907120743034056,1.0,0.9210526315789473,0.9552238805970149,0.9907432791390995,1.0,LogisticRegression,"{'clf__C': 0.09484393824689757, 'clf__l1_ratio': 0.5364797877289387}",33
0.9793541828085565,1.0,0.9921875,0.9921259842519685,0.987460815047022,0.984375,1.0,1.0,1.0,0.9743589743589743,LogisticRegression,"{'clf__C': 0.28547072560927855, 'clf__l1_ratio': 0.29826163136513073}",34
0.9161184210526315,0.9946546052631579,0.9580592105263157,0.96875,0.96875,0.96875,0.9473684210526315,0.96875,0.9967844996396784,0.9473684210526315,LogisticRegression,"{'clf__C': 0.2312614033209604, 'clf__l1_ratio': 0.8326320323149597}",35
0.9591501029395347,0.999198717948718,0.9743589743589743,0.9846153846153847,0.9937888198757764,1.0,0.9487179487179487,0.9696969696969697,0.9995154747596153,1.0,LogisticRegression,"{'clf__C': 0.3311721767807895, 'clf__l1_ratio': 0.23705948996927073}",36
0.9373116454298345,0.9789473684210527,0.965991902834008,0.9770992366412213,0.9815950920245399,0.9846153846153847,0.9473684210526315,0.9696969696969697,0.9828847527933919,0.972972972972973,LogisticRegression,"{'clf__C': 0.05225073106675489, 'clf__l1_ratio': 0.06340594151156759}",37
